KU681000	486	724
KU681001	507	724
KU681002	486	724
KU681003	486	724
KU681004	507	844
KU681005	507	844
KU681006	495	844
KU681007	422	844
KU681008	422	724
KU681009	422	724
KU681332	390	730
KU681333	390	730
KU681334	398	730
KU681335	398	730
KU681336	398	730
KU681337	398	730
KU681338	398	730
KU681339	398	730
KU681340	398	730
KU681341	507	730
KU681342	507	730
KU681343	398	730
KU681344	398	731
KU681345	398	730
KU681346	398	730
KU681347	398	730
KU681348	398	730
KU681349	398	730
KU681350	398	730
KU681351	507	724
KU682491	495	724
KU682492	495	724
KU682493	495	724
KU682494	495	724
KU682495	495	730
KU682496	486	724
KU682497	486	724
KU682498	495	730
KU682499	495	724
KU682500	495	731
KU682501	495	730
KU682502	495	731
KU682503	495	724
KU682504	486	724
KU682505	486	724
KU682506	486	724
KU682507	495	724
KU721837	507	593
KU721838	507	660
KU738606	42	724
KU743245	149	730
KU746824	507	637
KU754054	397	724
KU761588	103	724
KU821705	421	848
KU821706	422	848
KU821707	421	848
KU821708	495	724
KU821709	421	848
KU821710	421	848
KU821711	486	724
KU821712	495	853
KU821713	421	848
KU821714	421	848
KU845171	497	724
KU845172	497	724
KU845173	497	724
KU845174	497	724
KU845175	497	724
KU845176	497	724
KU845177	497	588
KU845178	497	724
KU845179	497	724
KU845180	497	724
KU845181	497	724
KU845182	497	724
KU845183	497	724
KU852423	130	724
KU852424	130	724
KU852425	130	724
KU852426	130	724
KU852427	130	724
KU852428	130	724
KU852429	130	724
KU852430	130	724
KU852431	130	724
KU852432	130	724
KU852433	130	724
KU868077	1	945
KU868078	1	945
KU870465	1	732
KU870466	1	946
KU870467	404	732
KU870663	495	724
KU871066	403	645
KU873080	507	850
KU873081	485	724
KU878410	495	724
KU881800	26	724
KU883631	149	724
KU884656	421	848
KU884657	421	731
KU884658	421	853
KU884659	421	848
KU884660	421	848
KU884662	421	848
KU884663	507	724
KU884664	421	848
KU884665	421	848
KU884666	421	848
KU885423	507	697
KU886061	1	946
KU886716	484	592
KU886717	484	592
KU886718	484	592
KU886719	484	592
KU886720	484	592
KU886721	484	592
KU886722	484	592
KU886723	484	592
KU886724	484	592
KU886725	484	592
KU886726	484	592
KU886727	484	592
KU886728	484	592
KU886729	484	592
KU886730	484	592
KU886731	484	592
KU886732	484	592
KU886733	484	592
KU886734	484	592
KU886735	484	592
KU886736	484	592
KU886737	484	592
KU886738	484	592
KU886739	484	592
KU886740	484	592
KU886741	484	592
KU886742	484	724
KU891818	149	724
KU892588	494	659
KU892589	507	643
KU892590	507	724
KU896808	1	850
KU896991	1	945
KU896992	1	945
KU904394	102	264
KU925871	149	301
KU925872	149	268
KU933270	506	642
KU946954	421	848
KU946955	421	848
KU946956	486	724
KU951144	1	724
KU951280	507	646
KU954768	945	39
KU955343	130	724
KU955344	130	724
KU980144	404	730
KU981051	26	724
KU984978	149	724
KU985069	399	730
KU985070	507	730
KU985071	399	730
KU985072	399	730
KU985073	39	730
KU985074	39	730
KU985075	399	730
KU985076	399	730
KU985077	399	730
KU985078	399	730
KU985079	399	730
KU985080	399	730
KU985081	507	730
KU985082	507	730
KU985083	507	730
KU985084	507	730
KU985085	507	730
KU985086	507	730
KU985150	128	724
KU986659	39	724
KX014715	507	731
KX023907	495	789
KX023908	495	789
KX023909	495	789
KX023910	495	789
KX023911	495	789
KX023912	495	789
KX023913	495	789
KX023914	495	789
KX023915	495	789
KX023916	495	789
KX023917	495	789
KX023918	495	789
KX023919	495	789
KX023920	495	789
KX023921	495	789
KX023922	495	789
KX023923	495	789
KX023924	495	789
KX023925	495	789
KX023926	495	789
KX023927	495	789
KX023928	495	789
KX023929	495	789
KX023930	495	789
KX023931	495	789
KX023932	495	789
KX023933	495	789
KX023934	495	789
KX023935	495	789
KX023936	495	789
KX023937	495	789
KX023938	495	789
KX023939	495	789
KX023940	495	789
KX023941	495	789
KX023942	495	789
KX023943	495	789
KX023944	495	789
KX023945	495	789
KX023946	495	789
KX023947	495	789
KX023948	495	789
KX023949	495	789
KX023950	495	789
KX023951	495	789
KX023952	495	789
KX023953	495	789
KX023954	495	789
KX023955	495	789
KX023956	495	789
KX023957	495	789
KX023958	495	789
KX023959	495	789
KX023960	495	789
KX023961	495	789
KX023962	495	789
KX023963	495	789
KX023964	495	789
KX023965	495	789
KX023966	495	789
KX023967	495	789
KX023968	495	789
KX023969	495	789
KX023970	495	789
KX023971	495	789
KX023972	495	789
KX023973	495	789
KX023974	495	789
KX025131	1	724
KX058570	101	309
KX060617	42	945
KX061747	149	724
KX096605	366	731
KX096870	103	724
KX101229	42	945
KX117921	130	724
KX117922	130	724
KX117923	130	724
KX117924	130	724
KX117925	130	724
KX117926	130	724
KX117927	130	724
KX117928	130	724
KX117929	130	724
KX117930	130	724
KX117931	130	724
KX117932	130	724
KX117933	130	724
KX117934	130	724
KX117935	130	724
KX117936	130	724
KX117937	130	724
KX117938	130	724
KX117939	130	724
KX117940	130	724
KX117941	130	724
KX117942	130	724
KX117943	130	724
KX117944	130	724
KX117945	130	724
KX117946	130	724
KX117947	130	724
KX117948	130	724
KX117949	130	724
KX117950	130	724
KX117951	130	724
KX117952	130	724
KX117953	130	724
KX117954	130	724
KX117955	130	724
KX117956	130	724
KX117957	130	724
KX117958	130	724
KX117959	130	724
KX117960	130	724
KX117961	130	724
KX117962	130	724
KX117963	130	724
KX117964	130	724
KX117965	130	724
KX117966	130	724
KX117967	130	724
KX117968	130	724
KX117969	130	724
KX117970	130	724
KX117971	130	724
KX117972	130	724
KX117973	130	724
KX117974	130	724
KX117975	130	724
KX117976	130	724
KX117977	130	724
KX117978	130	724
KX117979	130	724
KX117980	130	724
KX117981	130	724
KX117982	130	724
KX117983	130	724
KX117984	130	724
KX117985	130	724
KX117986	130	724
KX117987	130	724
KX117988	130	724
KX117989	130	724
KX117990	130	724
KX117991	130	724
KX117992	130	724
KX117993	130	724
KX117994	130	724
KX117995	130	724
KX117996	130	724
KX117997	130	724
KX117998	130	724
KX117999	130	724
KX118000	130	724
KX118001	130	724
KX118002	130	724
KX118003	130	724
KX118004	130	724
KX118005	130	724
KX118006	130	724
KX118007	130	724
KX118008	130	724
KX118009	130	724
KX118010	130	724
KX118011	130	724
KX118012	130	724
KX118013	130	724
KX118014	130	724
KX118015	130	724
KX118016	130	724
KX118017	130	724
KX118018	130	724
KX118019	130	724
KX118020	130	724
KX118021	130	724
KX118022	130	724
KX118023	130	724
KX118024	130	724
KX118025	130	724
KX118026	130	724
KX118027	130	724
KX118028	130	724
KX118029	130	724
KX118030	130	724
KX118031	130	724
KX118032	130	724
KX118033	130	724
KX118034	130	724
KX118035	130	724
KX118036	130	724
KX118037	130	724
KX118038	130	724
KX118039	130	724
KX118040	130	724
KX118041	130	724
KX118769	495	731
KX118770	495	731
KX118771	495	789
KX118772	495	789
KX118773	495	731
KX118774	495	731
KX118775	495	731
KX118776	495	731
KX118777	495	789
KX118778	502	731
KX118779	495	789
KX118780	495	789
KX118781	495	731
KX118782	495	731
KX118783	495	639
KX118784	507	731
KX118785	495	731
KX118786	485	731
KX118787	484	645
KX118788	506	639
KX118789	506	646
KX118790	506	639
KX118791	506	724
KX118792	495	730
KX118793	495	730
KX118794	495	730
KX118795	495	645
KX118796	495	731
KX118797	495	731
KX118798	495	789
KX118799	495	724
KX118800	495	640
KX118801	485	789
KX118802	495	789
KX118803	495	731
KX118804	495	731
KX118805	495	645
KX118806	506	646
KX118807	495	731
KX118808	495	789
KX118809	495	789
KX118810	495	789
KX118811	501	645
KX118812	484	645
KX118813	495	731
KX118814	485	592
KX118815	485	645
KX118816	501	645
KX118817	501	645
KX118818	485	645
KX118819	495	731
KX118820	495	730
KX118821	495	731
KX118822	495	789
KX118823	485	789
KX118824	495	645
KX118825	486	645
KX118826	485	645
KX118827	495	731
KX118828	495	730
KX118829	495	789
KX118830	495	789
KX118831	495	789
KX118832	495	731
KX118833	495	789
KX118834	495	789
KX118835	495	645
KX118836	495	730
KX118837	507	731
KX118838	495	731
KX118839	485	645
KX118840	495	724
KX118841	495	645
KX118842	495	730
KX118843	495	731
KX118844	495	731
KX118845	495	645
KX118846	495	731
KX118847	501	731
KX118848	501	789
KX119042	495	724
KX119043	495	724
KX119044	495	724
KX119045	495	724
KX119046	495	724
KX119047	484	724
KX119048	485	724
KX119049	484	724
KX119050	484	724
KX119051	495	724
KX119052	484	724
KX119053	484	724
KX119054	484	724
KX119055	495	724
KX119056	485	724
KX119057	495	724
KX119058	495	724
KX119059	495	724
KX119060	495	724
KX119061	495	724
KX119062	495	724
KX119063	495	724
KX119064	495	724
KX119065	495	724
KX119066	495	724
KX119067	495	724
KX119068	495	645
KX119069	495	645
KX119960	130	252
KX119961	130	252
KX119962	130	252
KX119963	130	252
KX119964	130	252
KX119965	130	252
KX119966	130	252
KX119967	130	252
KX119968	130	252
KX119969	130	252
KX119970	130	252
KX119971	130	252
KX119972	130	252
KX119973	130	252
KX119974	130	252
KX119975	130	252
KX119976	130	252
KX119977	130	252
KX119978	130	252
KX119979	130	252
KX119980	130	252
KX119981	130	252
KX119982	130	252
KX119983	130	252
KX119984	130	252
KX119985	130	252
KX119986	130	252
KX119987	130	252
KX119988	130	252
KX129904	724	130
KX139437	1	945
KX139438	1	943
KX147236	26	724
KX148472	128	724
KX148473	130	724
KX148474	99	724
KX150853	507	730
KX151183	421	582
KX156764	40	724
KX164404	25	731
KX177965	130	724
KX177966	149	304
KX177967	1	947
KX177968	25	731
KX196155	149	724
KX211965	39	724
KX211966	404	724
KX229692	486	850
KX235295	495	848
KX235296	421	848
KX235297	421	848
KX235300	507	731
KX235301	507	584
KX244761	2	945
KX244762	2	945
KX254549	25	645
KX266758	149	592
KX266969	507	724
KX266970	507	724
KX266971	507	724
KX266972	507	724
KX266973	507	724
KX266974	507	724
KX266975	507	724
KX266976	507	724
KX266977	507	724
KX266978	507	789
KX266979	507	724
KX266980	507	724
KX266981	507	724
KX266982	507	724
KX266983	507	724
KX266984	507	724
KX266985	507	724
KX266986	507	724
KX266987	507	724
KX266988	507	724
KX266989	507	724
KX266990	507	724
KX266991	507	724
KX266992	507	724
KX266993	507	724
KX266994	507	724
KX266995	507	724
KX266996	507	724
KX266997	507	724
KX266998	507	724
KX266999	507	724
KX267000	507	724
KX267001	507	724
KX267002	507	724
KX267003	507	789
KX267004	507	724
KX267005	507	724
KX267006	507	789
KX267007	507	724
KX267008	507	724
KX267009	507	724
KX267010	507	724
KX267011	507	724
KX267012	507	724
KX267013	507	724
KX267014	507	724
KX267015	507	789
KX267016	507	724
KX267017	507	724
KX267018	507	724
KX267019	507	724
KX267020	507	724
KX267021	507	724
KX267022	507	724
KX267023	507	724
KX267024	507	724
KX267025	507	724
KX267026	507	724
KX267027	507	724
KX267028	507	724
KX267029	507	724
KX267030	507	724
KX267031	507	724
KX267032	507	724
KX267033	507	724
KX267034	507	724
KX267035	507	724
KX267036	507	724
KX267037	507	724
KX267038	507	724
KX267039	507	724
KX267040	507	724
KX267041	507	789
KX267042	507	724
KX267043	507	724
KX267044	507	724
KX267045	507	724
KX267046	507	724
KX267047	507	724
KX267048	507	724
KX267049	507	724
KX267050	507	724
KX267051	507	724
KX267052	507	724
KX267053	507	724
KX267054	507	724
KX267055	507	724
KX267056	507	724
KX267057	507	724
KX267058	507	724
KX267059	507	724
KX267060	507	724
KX267061	507	724
KX267062	507	724
KX267063	507	724
KX267064	507	724
KX267065	507	789
KX267066	507	724
KX267067	507	724
KX267068	507	724
KX267069	507	724
KX267070	507	724
KX267071	507	724
KX267072	507	724
KX267073	507	724
KX267074	507	724
KX267075	507	724
KX267076	507	724
KX267077	507	724
KX267078	507	724
KX267079	507	724
KX267080	507	724
KX267081	507	724
KX267082	507	724
KX267083	507	724
KX267084	507	724
KX267085	507	724
KX267086	507	724
KX267087	507	724
KX267088	507	724
KX267089	507	724
KX268503	497	724
KX272653	149	592
KX276658	399	730
KX276659	507	730
KX276660	507	730
KX278314	495	724
KX298703	149	305
KX298704	149	305
KX298705	149	571
KX298706	149	571
KX298707	149	305
KX298708	149	305
KX298709	149	305
KX298710	149	305
KX298711	102	302
KX298712	102	302
KX298713	102	302
KX298714	102	302
KX346235	149	592
KX347977	41	731
KX348041	2	946
KX354975	42	945
KX354995	100	724
KX354996	507	660
KX355324	401	724
KX371345	366	731
KX373635	42	724
KX376478	42	945
KX376479	42	945
KX389266	507	660
KX419437	1	946
KX421784	398	724
KX421785	507	724
KX443413	1	945
KX447641	38	302
KX463735	42	850
KX495606	1	945
KX499480	149	724
KX503080	1	199
KX503081	1	199
KX503082	1	199
KX503083	1	199
KX503084	1	199
KX503085	1	199
KX503086	1	199
KX503087	1	199
KX503088	1	199
KX503089	1	199
KX503090	190	199
KX503091	1	199
KX503092	1	199
KX503093	1	199
KX503094	1	199
KX503095	1	199
KX503096	1	199
KX503097	1	199
KX503098	1	199
KX503099	1	199
KX503100	1	199
KX503101	1	199
KX503102	1	199
KX503103	1	199
KX503104	1	199
KX503105	1	199
KX503106	1	199
KX503107	1	199
KX503108	1	199
KX503109	1	199
KX503110	1	199
KX503111	1	199
KX503112	1	199
KX503113	1	199
KX503114	1	199
KX503115	1	199
KX503116	1	199
KX503117	1	199
KX503119	1	199
KX503120	1	199
KX503121	1	199
KX503122	1	199
KX503123	1	199
KX503124	1	199
KX503125	1	199
KX503126	1	199
KX503127	1	199
KX503128	1	199
KX503129	1	199
KX503130	1	199
KX503131	1	199
KX503132	1	199
KX503133	1	199
KX503134	1	199
KX503135	1	199
KX505165	1	945
KX505166	1	945
KX528071	1	946
KX575834	149	724
KX575835	149	724
KX576460	42	724
KX588239	42	945
KX594381	149	592
KX595333	149	724
KX595334	149	592
KX602324	1	945
KX609386	403	747
KX610464	421	660
KX611160	1	945
KX621134	42	726
KX631426	149	724
KX641477	42	719
KX669032	95	945
KX670381	1	946
KX685110	398	726
KX686069	396	724
KX686070	398	724
KX686071	398	724
KX686072	397	724
KX686073	397	724
KX686074	397	724
KX686075	403	724
KX686076	397	724
KX686077	365	724
KX686078	495	724
KX686079	398	726
KX686080	399	850
KX686081	507	724
KX686082	398	572
KX686083	507	724
KX686084	507	724
KX686085	507	724
KX686086	507	724
KX686087	399	724
KX686088	399	724
KX686089	399	724
KX686090	399	724
KX686091	365	850
KX686092	365	724
KX686093	403	724
KX686094	403	724
KX686095	395	724
KX686096	396	724
KX686097	395	724
KX686098	365	724
KX686099	404	724
KX686103	1	945
KX688545	1	945
KX710076	1	945
KX753639	395	724
KX758566	507	724
KX758570	486	724
KX762049	1	724
KX762050	1	724
KX767082	25	731
KX778472	40	945
KX778473	1	945
KX781320	1	945
KX786161	42	945
KX817302	507	730
KX817303	507	730
KX817304	507	730
KX817305	507	730
KX817306	507	730
KX817307	507	730
KX817308	507	730
KX817309	507	730
KX817310	507	730
KX817311	507	730
KX829023	2	945
KX829024	2	945
KX829025	2	945
KX829026	2	945
KX829027	2	945
KX829028	2	945
KX840358	1	945
KX840359	1	945
KX858828	507	724
KX858829	507	724
KX890469	398	660
KX891352	404	592
KX897946	102	724
KX898151	486	724
KX898152	486	724
KX898153	486	724
KX898154	486	724
KX898155	486	724
KX898156	486	645
KX898157	486	645
KX898158	486	645
KX898159	486	645
KX898160	495	724
KX898161	495	724
KX898162	495	724
KX898163	495	724
KX898164	495	724
KX898165	495	724
KX898166	495	724
KX898167	495	724
KX898168	495	724
KX898169	510	724
KX898170	510	724
KX898171	510	724
KX898172	510	724
KX898173	510	724
KX898174	513	642
KX898434	403	724
KX905080	1	945
KX925209	486	848
KX925210	421	848
KX925211	421	848
KX925212	421	848
KX925213	421	848
KX925517	397	724
KX925518	396	724
KX929060	150	724
KX929088	102	724
KX929879	507	730
KX929880	398	724
KX929881	398	724
KX929882	507	747
KX929883	400	850
KX929884	609	724
KX929885	507	730
KX929886	611	698
KX929887	486	724
KX929888	396	724
KX929889	497	724
KX929890	507	660
KX929891	484	638
KX929892	507	593
KX929893	398	724
KX929894	398	724
KX929895	680	790
KX929896	507	733
KX929897	507	733
KX929898	510	724
KX929899	403	742
KX929900	495	739
KX929901	495	739
KX929902	507	738
KX929903	486	638
KX929904	400	724
KX929905	396	645
KX929906	396	724
KX929907	507	724
KX929908	609	789
KX929909	397	739
KX929910	484	638
KX929911	398	724
KX929912	507	730
KX929913	507	731
KX929914	507	730
KX929915	510	724
KX929916	507	738
KX929917	507	724
KX929918	507	724
KX929919	680	850
KX929920	507	646
KX929921	397	724
KX929922	397	850
KX929923	507	724
KX961692	486	724
KY008569	397	724
KY012348	397	724
KY012741	1	945
KY014102	486	724
KY014103	486	724
KY014104	149	724
KY020158	180	190
KY020159	454	463
KY020160	454	463
KY020161	454	463
KY020162	454	463
KY020163	175	718
KY020164	175	718
KY020165	175	718
KY020166	454	463
KY020167	454	463
KY020168	454	463
KY020169	393	383
KY020170	119	128
KY020171	119	128
KY020172	47	876
KY020173	450	876
KY020174	792	783
KY020175	931	922
KY020176	313	423
KY021065	129	730
KY038381	42	724
KY038655	149	461
KY039188	507	724
KY039189	507	724
KY039190	507	724
KY039191	507	724
KY039192	507	724
KY039193	507	724
KY039194	507	724
KY039195	507	724
KY039196	507	724
KY039197	507	724
KY039198	507	724
KY039199	507	724
KY039200	507	724
KY039201	507	724
KY039202	507	724
KY039203	507	724
KY039204	507	724
KY039205	507	724
KY039206	507	724
KY039207	507	724
KY039208	507	724
KY039209	507	724
KY039210	507	724
KY039211	507	724
KY039212	507	724
KY039213	507	724
KY039214	507	724
KY039215	507	724
KY039216	507	724
KY039217	507	724
KY039218	507	724
KY039219	507	724
KY039220	507	724
KY039221	507	724
KY039222	507	724
KY039223	507	724
KY039224	507	724
KY039225	507	724
KY039226	507	724
KY039227	507	724
KY039228	507	724
KY039229	507	724
KY039230	507	724
KY039231	507	724
KY039232	507	724
KY039233	507	724
KY039234	507	724
KY039235	507	724
KY039236	507	724
KY039237	507	724
KY039238	507	724
KY039239	507	724
KY039240	507	724
KY039241	507	724
KY039242	507	724
KY039243	507	724
KY039244	507	724
KY039245	507	724
KY039246	507	724
KY039247	507	724
KY039248	507	724
KY039249	507	724
KY039250	507	724
KY039251	507	724
KY039252	507	724
KY039253	507	724
KY039254	507	724
KY039255	507	724
KY039256	507	724
KY039257	507	724
KY039258	507	724
KY039259	507	724
KY039260	507	724
KY039261	507	724
KY039262	507	724
KY039263	507	724
KY039264	507	724
KY039265	507	724
KY039266	507	724
KY039267	507	724
KY039268	507	724
KY056640	903	945
KY065787	495	724
KY065788	486	724
KY065789	486	724
KY065790	486	724
KY065791	507	724
KY065792	494	724
KY065793	486	638
KY065794	486	630
KY065795	486	724
KY065796	495	724
KY065797	495	724
KY065798	495	724
KY065799	495	724
KY065800	507	724
KY065801	507	724
KY065802	495	724
KY065803	495	724
KY065804	507	724
KY065805	486	724
KY065806	495	724
KY065807	505	724
KY065808	495	643
KY065809	495	724
KY065810	486	724
KY065811	505	724
KY065812	505	592
KY065813	495	724
KY065814	495	724
KY065815	486	592
KY065816	495	638
KY065817	507	645
KY065818	486	724
KY065819	495	724
KY065820	495	724
KY065821	495	724
KY065822	495	724
KY065823	495	724
KY065824	495	724
KY065825	485	726
KY065826	502	724
KY065827	502	724
KY065828	507	726
KY065829	507	726
KY065830	501	724
KY065831	507	724
KY065832	485	659
KY065833	497	724
KY065834	507	726
KY065835	495	643
KY065836	485	726
KY065837	507	642
KY065838	506	724
KY065839	506	724
KY065840	495	724
KY065841	486	724
KY065842	506	724
KY065843	495	638
KY065844	510	724
KY065845	510	724
KY065846	495	724
KY065847	495	660
KY065848	495	724
KY065849	507	724
KY065850	495	724
KY065851	495	724
KY065852	507	724
KY065853	495	724
KY065854	486	724
KY065855	495	724
KY065856	478	724
KY065857	486	724
KY065858	497	592
KY065859	495	724
KY065860	495	724
KY065861	486	638
KY065862	513	645
KY065863	495	724
KY065864	495	592
KY065865	510	724
KY065866	501	564
KY065867	486	645
KY065868	513	642
KY065869	495	646
KY065870	486	646
KY065871	507	724
KY065872	495	724
KY065873	486	724
KY065874	495	724
KY065875	495	724
KY065876	495	592
KY065877	510	645
KY065878	495	592
KY065879	497	646
KY065880	497	638
KY065881	497	638
KY065882	497	647
KY067466	507	660
KY067467	507	660
KY067468	507	660
KY067469	507	660
KY067470	507	660
KY067471	507	660
KY067472	507	660
KY067473	507	660
KY067474	507	660
KY067475	507	660
KY067476	507	660
KY067477	507	660
KY067478	507	660
KY067479	507	660
KY067480	507	660
KY067481	507	660
KY067482	507	660
KY067483	507	660
KY067484	507	660
KY067485	507	660
KY067486	507	660
KY067487	507	660
KY067488	507	660
KY067489	507	660
KY067490	507	660
KY067491	507	660
KY067492	507	660
KY067493	507	660
KY067494	507	660
KY067495	507	660
KY067496	507	660
KY067497	507	660
KY067498	507	660
KY067499	507	660
KY067500	507	660
KY067501	507	660
KY067502	507	660
KY067503	507	660
KY067504	507	660
KY067505	507	660
KY067506	507	660
KY067507	507	660
KY067508	507	660
KY067509	507	660
KY067510	507	660
KY067511	507	660
KY067512	507	660
KY067513	507	660
KY067514	507	660
KY067515	507	660
KY067516	507	660
KY067517	507	660
KY067518	507	660
KY067519	507	660
KY067520	507	660
KY067521	507	660
KY067522	507	660
KY067523	507	660
KY067524	507	660
KY067525	507	660
KY067526	507	660
KY067527	507	660
KY067528	507	660
KY067529	507	660
KY067530	507	660
KY067531	507	660
KY067532	507	660
KY067533	507	660
KY067534	507	660
KY067535	507	660
KY067536	507	660
KY067537	507	660
KY067538	507	660
KY067539	507	660
KY067540	507	660
KY067541	507	660
KY067542	507	660
KY067543	507	660
KY067544	507	660
KY067545	507	660
KY067546	507	660
KY067547	507	660
KY067548	507	660
KY067549	507	660
KY067550	507	660
KY067551	507	660
KY067552	507	660
KY067553	507	660
KY067554	507	660
KY067555	507	660
KY067556	507	660
KY067557	507	660
KY067558	507	660
KY067559	507	660
KY067560	507	660
KY067561	507	660
KY067562	507	660
KY067563	507	660
KY067564	507	660
KY067565	507	660
KY067566	507	660
KY067567	507	660
KY067568	507	660
KY067569	507	660
KY067570	507	660
KY067571	507	660
KY067572	507	660
KY067573	507	660
KY067574	507	660
KY067575	507	660
KY067576	507	660
KY067577	507	660
KY067578	507	660
KY067579	507	660
KY067580	507	660
KY067581	507	660
KY067582	507	660
KY067583	507	660
KY067584	507	660
KY067585	507	660
KY067586	507	660
KY067587	507	660
KY067588	507	660
KY067589	507	660
KY067590	507	660
KY067947	102	645
KY067949	102	307
KY067950	129	305
KY067951	102	307
KY078215	25	724
KY078216	25	724
KY078217	25	724
KY078218	25	724
KY078219	25	724
KY078220	25	724
KY078221	25	724
KY081398	129	451
KY091265	396	724
KY094969	1	946
KY111436	507	660
KY115687	486	592
KY115688	102	642
KY117237	150	724
KY126072	482	592
KY126073	486	724
KY126074	495	592
KY126075	507	749
KY126076	507	724
KY126077	507	733
KY126078	507	724
KY126079	611	733
KY126320	1	945
KY130420	495	734
KY131791	508	850
KY131962	1	945
KY131974	1	946
KY131975	2	848
KY131976	2	848
KY131977	2	946
KY132098	399	730
KY132101	25	724
KY213961	150	307
KY213962	397	724
KY213963	404	724
KY213964	150	307
KY228977	1	944
KY228987	102	724
KY230517	129	732
KY231189	507	730
KY235362	495	646
KY249560	397	724
KY250421	397	724
KY292390	1	88
KY292391	1	88
KY292392	1	88
KY292393	1	88
KY292394	1	88
KY292395	1	88
KY292396	1	88
KY292397	1	88
KY292398	1	88
KY292399	1	88
KY292400	1	88
KY292401	1	88
KY292402	1	88
KY292403	1	88
KY296294	507	789
KY296449	404	741
KY305681	1	947
KY307844	42	945
KY307845	42	946
KY307846	42	946
KY307847	42	946
KY307848	39	945
KY315559	495	724
KY352498	398	447
KY352767	42	945
KY352768	42	945
KY352769	42	945
KY352770	42	945
KY352771	42	945
KY352772	42	945
KY352773	42	945
KY352774	396	945
KY352775	42	945
KY358753	365	731
KY358754	365	731
KY358755	365	731
KY358756	365	731
KY364884	399	724
KY379150	25	945
KY379151	397	945
KY379222	149	724
KY379960	397	447
KY379961	400	447
KY379962	398	447
KY379963	229	302
KY379964	229	447
KY379965	229	302
KY379966	229	302
KY379967	399	447
KY379968	396	447
KY400011	130	724
KY404014	2	945
KY404235	1	945
KY404236	39	945
KY406745	1	945
KY419138	2	945
KY419201	42	945
KY420179	1	945
KY421797	128	266
KY421798	170	306
KY421799	150	306
KY421800	150	306
KY421801	506	563
KY421802	170	306
KY421803	149	306
KY421804	149	306
KY421805	157	305
KY421806	157	305
KY421807	404	563
KY421808	404	563
KY421809	149	306
KY421810	149	563
KY436758	1	945
KY436760	1	945
KY464952	507	724
KY464954	507	643
KY465995	1	945
KY471356	2	946
KY486515	3	941
KY486516	3	941
KY486517	3	941
KY486518	3	941
KY486519	3	941
KY486520	3	941
KY486521	3	941
KY486522	3	941
KY486523	3	941
KY486524	3	941
KY486525	3	941
KY486526	3	941
KY486527	3	941
KY486528	3	941
KY486529	3	941
KY486530	3	941
KY486531	3	941
KY486532	3	941
KY486533	3	941
KY486534	3	941
KY486535	3	941
KY486536	3	941
KY486537	3	941
KY486538	3	941
KY486539	3	941
KY486540	3	941
KY511045	2	945
KY513709	507	646
KY563115	396	724
KY563343	102	724
KY563344	149	724
KY563345	149	724
KY563346	149	724
KY569440	35	731
KY581571	397	731
KY606168	102	724
KY606169	102	724
KY606170	102	724
KY609155	99	304
KY609156	149	304
KY628249	404	935
KY628250	404	935
KY628251	404	935
KY628252	404	935
KY628253	404	935
KY628254	404	935
KY628255	404	935
KY628256	404	935
KY628257	404	935
KY628258	404	935
KY628301	149	642
KY628302	149	724
KY628303	149	724
KY656384	486	734
KY656385	507	724
KY656386	486	592
KY656387	507	724
KY656388	507	724
KY656389	507	724
KY656390	507	733
KY656391	486	724
KY656392	507	724
KY656393	507	592
KY656394	486	724
KY656395	507	592
KY656396	507	592
KY656397	486	724
KY656398	507	848
KY656399	507	733
KY656400	482	642
KY656401	495	724
KY656402	486	747
KY656403	484	724
KY656404	486	747
KY656405	486	747
KY656406	507	738
KY656407	495	698
KY656408	495	724
KY656409	495	698
KY656410	507	848
KY656411	507	749
KY656412	482	592
KY656413	507	749
KY656414	486	592
KY656415	507	724
KY656416	497	592
KY657279	130	724
KY660677	102	724
KY660678	149	724
KY677758	397	724
KY682080	397	724
KY710750	35	731
KY747492	397	733
KY767672	46	731
KY769128	25	724
KY778751	229	447
KY778752	229	264
KY778753	399	447
KY778754	398	447
KY779851	1	945
KY779852	399	724
KY779853	25	731
KY783659	102	724
KY783660	102	724
KY798142	398	726
KY798443	224	279
KY798444	224	280
KY798445	399	633
KY798446	507	850
KY798447	40	724
KY798448	149	724
KY798449	397	724
KY798450	148	724
KY798451	397	724
KY798452	42	697
KY798453	396	697
KY798454	149	724
KY798455	130	724
KY798456	149	724
KY798457	149	724
KY798458	129	724
KY798459	131	724
KY798460	102	724
KY798461	149	724
KY798462	39	724
KY798463	398	724
KY798464	398	724
KY798465	398	724
KY798466	398	724
KY798467	102	724
KY798468	485	724
KY798469	485	724
KY798470	507	947
KY798471	101	277
KY798472	507	724
KY798473	41	732
KY798474	102	304
KY798475	102	730
KY798476	102	730
KY798477	149	789
KY798478	486	789
KY798479	398	789
KY798480	403	724
KY798481	25	730
KY798482	1	945
KY798483	1	945
KY798484	1	945
KY798485	2	945
KY798486	2	945
KY798487	131	731
KY798488	25	731
KY798489	30	731
KY798490	40	724
KY798491	129	724
KY798492	40	724
KY798493	25	724
KY798494	129	724
KY798495	40	724
KY798496	130	724
KY798497	25	724
KY798498	129	724
KY798499	129	724
KY798500	130	724
KY798501	130	724
KY798502	130	724
KY798503	130	724
KY798504	398	724
KY815234	102	724
KY815235	102	724
KY815236	129	724
KY815237	102	724
KY815238	102	724
KY815239	102	724
KY815240	131	724
